"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","moos","counter","ver","coreid","published_at","createdAt","updatedAt","date"
"58","wVNgQirqwA","MOOSPMv3Parser",1681546200,11.26,11.26,20.28,22.93,22.93,21.85,22.32,29.62,29.62,22.54,1933.42,549.72,3869.38,148.62,158.21,22.35,159.32,159.47,4.2,70,159.52,0.49,0.3,1.9,98.6,84.9,20.143,94.8,2,40.596416,-105.074951,1471.415039,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 08:10:01,2023-04-15 08:10:02,2023-04-15 08:10:02,2023-04-15
"59","8G8pKM9Szc","MOOSPMv3Parser",1681546801,10.83,10.83,17.55,21.61,21.61,18.92,19.35,27.01,27.01,19.55,1858.47,527.72,3986.6,142.11,136.88,18.45,137.85,137.98,4.3,69.8,138.03,0.45,0.5,2,98.7,84.2,21.001,93.3,2,40.594151,-105.075882,1494.60498,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 08:20:01,2023-04-15 08:20:02,2023-04-15 08:20:02,2023-04-15
"60","fItPO1BVNz","MOOSPMv3Parser",1681547400,11.2,11.2,16.45,21.73,21.73,17.96,18.55,27.1,27.1,18.82,1949.52,548.7,4095.98,139.28,128.09,18.91,129.21,129.38,4.4,69.4,129.44,0.46,0.5,2.1,98.3,83,22.512,87.4,2,40.594193,-105.075874,1519.484985,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 08:30:01,2023-04-15 08:30:02,2023-04-15 08:30:02,2023-04-15
"61","LsmNOY0Iwl","MOOSPMv3Parser",1681548001,9.18,9.18,15.39,18.86,18.86,16.65,17.08,23.98,23.98,17.28,1614.7,451.12,4198.68,126.75,120.02,19.13,120.93,121.05,4.4,69,121.1,0.44,0.6,2.2,97.6,82.2,22.995,80,2,40.594028,-105.075722,1500.602051,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 08:40:01,2023-04-15 08:40:02,2023-04-15 08:40:02,2023-04-15
"62","TS4MHOQVOg","MOOSPMv3Parser",1681548601,11.81,11.81,19.23,24.21,24.21,20.62,21,30.41,30.41,21.18,1978.41,559.74,4327.37,164.26,150.1,22.01,151.06,151.19,4.5,68.4,151.24,0.44,0.5,2.2,97,81.5,21.652,96,2,40.594028,-105.075737,1502.61499,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 08:50:01,2023-04-15 08:50:02,2023-04-15 08:50:02,2023-04-15
"63","rGEJxkL1MB","MOOSPMv3Parser",1681549201,10.9,10.9,17.82,21.85,21.85,19.63,20.4,27.7,27.7,20.77,1847.02,519.01,4445.48,146.32,138.6,20.8,139.98,140.2,4.2,69.3,140.27,0.47,0.3,2.1,97.9,82.9,21.326,95.6,2,40.594212,-105.075729,1508.395996,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 09:00:01,2023-04-15 09:00:02,2023-04-15 09:00:02,2023-04-15
"64","5ZLTrhqIFF","MOOSPMv3Parser",1681549801,10.61,10.61,17.81,22.23,22.23,19.59,20.34,28.07,28.07,20.69,1850.72,511.95,4563.6,146.34,138.56,21.66,139.91,140.12,4.1,69.8,140.19,0.46,0.3,1.9,97.9,83.2,21.559,85.6,2,40.594189,-105.075867,1540.484009,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 09:10:01,2023-04-15 09:10:02,2023-04-15 09:10:02,2023-04-15
"65","JEyEzGEF7N","MOOSPMv3Parser",1681550401,10.57,10.57,17.46,21.32,21.32,19.34,20.18,27.77,27.77,20.57,1839.78,507.74,4679.13,143.81,135.72,20.48,137.18,137.41,4.2,69.9,137.49,0.47,0.4,1.9,98.4,84.2,22.309,79.6,2,40.594185,-105.075836,1532.232056,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 09:20:01,2023-04-15 09:20:02,2023-04-15 09:20:02,2023-04-15
"66","9gw2PCbrEC","MOOSPMv3Parser",1681551001,9.67,9.67,17.45,20.32,20.32,18.92,19.42,26.04,26.04,19.66,1734.53,482.85,4795.51,138.98,136.05,19.17,137.11,137.27,4.2,69.6,137.32,0.45,0.3,1.9,98,83.5,21.909,79.4,2,40.594021,-105.07579,1523.253052,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 09:30:01,2023-04-15 09:30:02,2023-04-15 09:30:02,2023-04-15
"67","aRM9WlGCIA","MOOSPMv3Parser",1681551601,9.28,9.28,17.7,20.24,20.24,19.44,20.15,25.34,25.34,20.48,1638.01,459.09,4913.01,140.76,137.76,19.66,139.07,139.27,4.2,69.9,139.34,0.46,0.4,1.9,98.3,83.9,21.825,78.5,2,40.594273,-105.075806,1518.536011,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 09:40:01,2023-04-15 09:40:02,2023-04-15 09:40:02,2023-04-15
"68","DWxm8Eshnn","MOOSPMv3Parser",1681552201,10.03,10.03,17.72,21.15,21.15,19.03,19.4,26.89,26.89,19.57,1723.16,487.64,5031.55,147.55,138.29,19.7,139.21,139.33,4.2,69.9,139.38,0.44,0.4,1.9,98.1,83.9,19.581,80.8,2,40.594273,-105.075806,1518.531006,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 09:50:02,2023-04-15 09:50:02,2023-04-15 09:50:02,2023-04-15
"69","wUiT90WwTo","MOOSPMv3Parser",1681552801,9.83,9.83,18.21,21.3,21.3,19.98,20.71,26.99,26.99,21.05,1715.14,484.81,5152.44,148.21,141.72,20.29,143.07,143.27,4.3,69.5,143.33,0.46,0.4,2,98.1,83.4,20.445,85.1,2,40.594109,-105.075768,1488.051025,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 10:00:01,2023-04-15 10:00:02,2023-04-15 10:00:02,2023-04-15
"70","a3Oc0FpZpr","MOOSPMv3Parser",1681553401,10.11,10.11,18.67,21.58,21.58,20.43,21.13,26.99,26.99,21.45,1697.51,486.43,5276.49,154.85,145.33,19.76,146.65,146.85,4.3,69,146.92,0.46,0.4,2,97.5,82.6,20.697,93.4,2,40.594063,-105.075882,1561.478027,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 10:10:01,2023-04-15 10:10:02,2023-04-15 10:10:02,2023-04-15
"71","EHGq3CdbsC","MOOSPMv3Parser",1681554001,9.71,9.71,18.56,20.81,20.81,20.34,21.06,26.39,26.39,21.4,1654.84,475.83,5399.72,148.52,144.42,18.46,145.77,145.97,4.1,69.1,146.04,0.47,0.1,1.9,97.9,82.5,19.963,83.3,2,40.594177,-105.075752,1519.130005,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 10:20:01,2023-04-15 10:20:02,2023-04-15 10:20:02,2023-04-15
"72","nZa9jFt6Ru","MOOSPMv3Parser",1681554601,9.45,9.45,17.16,19.56,19.56,18.64,19.18,25.43,25.43,19.43,1686.77,468.79,5513.99,132.91,133.68,18.58,134.77,134.92,4.1,69.4,134.98,0.48,0,1.8,98.5,82.1,20.673,78.5,2,40.594135,-105.075615,1553.817993,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 10:30:01,2023-04-15 10:30:02,2023-04-15 10:30:02,2023-04-15
"73","4qsQPoD2FW","MOOSPMv3Parser",1681555201,9.25,9.25,17.57,18.91,18.91,24.95,30.29,23.94,23.94,32.82,1682.77,465.15,5618.18,122.02,131.27,18.66,138.02,139.29,3.9,69.3,139.62,0.66,-0.3,1.6,98.6,81.9,20.33,71.1,1.6,40.594189,-105.075775,1509.649048,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 10:40:01,2023-04-15 10:40:02,2023-04-15 10:40:02,2023-04-15
"74","zKNYXYDhHj","MOOSPMv3Parser",1681555801,9.62,9.62,17.58,19.61,19.61,35.24,49.03,24.67,24.67,55.53,1720.46,474.68,5699.88,122.86,121.46,17.56,138.12,141.33,3.9,70,142.14,0.86,-0.4,1.5,99.4,83.7,19.851,63.2,1,40.594231,-105.075859,1533.374023,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 10:50:01,2023-04-15 10:50:02,2023-04-15 10:50:02,2023-04-15
"75","XGxaYiJOgw","MOOSPMv3Parser",1681556401,11.29,11.29,20.36,21.43,21.43,28.63,34.59,26.37,26.37,37.41,1913.11,533.62,5821.27,130.99,152.41,17.26,159.97,161.38,3.7,70.5,161.75,0.67,-0.3,1.3,99.7,84,19.927,67.4,1,40.594311,-105.075859,1540.035034,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 11:00:01,2023-04-15 11:00:02,2023-04-15 11:00:02,2023-04-15
"76","EWQdLMcxxk","MOOSPMv3Parser",1681557001,10.69,10.69,19.03,21.37,21.37,35.94,49.06,27.54,27.54,55.25,1846.56,515.32,5914.48,134.23,133.54,20.09,149.46,152.51,3.6,70.3,153.29,0.84,-0.5,1.2,99.6,83.6,20.283,77.6,2,40.594193,-105.075752,1540.261963,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 11:10:01,2023-04-15 11:10:02,2023-04-15 11:10:02,2023-04-15
"77","TUFVttLVRM","MOOSPMv3Parser",1681557601,10.06,10.06,16.92,19.13,19.13,24.05,29.22,24.62,24.62,31.65,1733.07,484.73,6014.75,120.16,126.38,17.12,132.9,134.12,3.6,70,134.45,0.68,-0.7,1.2,100,84.1,21.12,80.7,2,40.59399,-105.075951,1508.822998,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 11:20:01,2023-04-15 11:20:02,2023-04-15 11:20:02,2023-04-15
"78","xjQejyNO6m","MOOSPMv3Parser",1681558201,10.94,10.94,16.98,20.13,20.13,25.84,32.43,25.47,25.47,35.54,1879.92,518.61,6111.63,118.89,125.18,16.98,133.37,134.92,3.5,69.9,135.33,0.71,-0.7,1.1,100,83,21.138,74.9,2,40.59399,-105.075951,1508.821045,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 11:30:02,2023-04-15 11:30:02,2023-04-15 11:30:02,2023-04-15
"79","GDFhhG4nea","MOOSPMv3Parser",1681558801,10.82,10.82,17.14,20.53,20.53,29.9,39.68,26.47,26.47,44.3,1843.34,512.62,6201.07,127.8,122.7,18.02,134.65,136.93,3.6,70,137.52,0.79,-0.8,1,100,83,21.144,71.1,2,40.594193,-105.075676,1525.480957,9,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 11:40:01,2023-04-15 11:40:02,2023-04-15 11:40:02,2023-04-15
"80","7L1oR3BcAI","MOOSPMv3Parser",1681559401,10.68,10.68,17.46,20.35,20.35,31.86,42.98,25.81,25.81,48.22,1854.17,506.16,6289.05,122.62,123.61,17.82,137.13,139.72,3.3,70.4,140.39,0.81,-0.9,0.8,100,83.7,21.934,70.2,2,40.594151,-105.075867,1527.342041,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 11:50:01,2023-04-15 11:50:02,2023-04-15 11:50:02,2023-04-15
"81","u3nxdXLstx","MOOSPMv3Parser",1681560001,8.66,8.66,15.32,17.52,17.52,22.78,28.29,21.79,21.79,30.88,1535.39,422.73,6377.63,110.71,113.45,14.96,120.32,121.62,3.3,70.1,121.96,0.68,-1,0.7,100,83.1,21.445,71.8,2,40.594147,-105.075821,1527.134033,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 12:00:01,2023-04-15 12:00:02,2023-04-15 12:00:02,2023-04-15
"82","QWrRevQMhN","MOOSPMv3Parser",1681560601,7.81,7.81,15.29,15.61,15.61,21.72,26.39,19.47,19.47,28.59,1388.99,379.31,6468.23,100.08,114.18,14.13,120.08,121.18,3.2,70.3,121.47,0.67,-1.1,0.7,100,84.2,22.065,68.3,2,40.594246,-105.07589,1527.447998,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 12:10:01,2023-04-15 12:10:02,2023-04-15 12:10:02,2023-04-15
"83","vPfLDU4nBy","MOOSPMv3Parser",1681561201,7.63,7.63,16.03,16.22,16.22,25.21,32.11,21.42,21.42,35.36,1385.46,381,6557.86,107.43,117.36,17.45,125.89,127.51,3.3,70.3,127.93,0.72,-1.2,0.7,100,84.4,22.107,65.1,2,40.594315,-105.075836,1543.415039,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 12:20:01,2023-04-15 12:20:02,2023-04-15 12:20:02,2023-04-15
"84","JbpxcKAQEd","MOOSPMv3Parser",1681561801,7.87,7.87,15.5,16.22,16.22,19.84,22.78,20.87,20.87,24.16,1458.46,393.69,6654.5,107.25,117.85,14.75,121.73,122.43,3.3,70,122.62,0.6,-1,0.7,100,83.3,21.59,67.7,2,40.594261,-105.075989,1520.932007,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 12:30:01,2023-04-15 12:30:02,2023-04-15 12:30:02,2023-04-15
"85","f27jYLtV15","MOOSPMv3Parser",1681562401,7.38,7.38,13.94,14.65,14.65,16.12,17.35,18.28,18.28,17.93,1349.29,362.13,6745.19,96.12,107.65,12.66,109.47,109.79,3.3,69.4,109.88,0.54,-1.2,0.7,100,82,21.732,70,2,40.594147,-105.075836,1492.781982,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 12:40:01,2023-04-15 12:40:02,2023-04-15 12:40:02,2023-04-15
"86","ORHYwSIUP7","MOOSPMv3Parser",1681563001,6.98,6.98,14.62,14.18,14.18,17.94,20.08,17.32,17.32,21.08,1258.16,343.71,6838.11,94.26,111.98,12.57,114.88,115.4,3.3,69.6,115.54,0.56,-1.3,0.7,100,83.2,21.697,70.8,2,40.594093,-105.075737,1490.521973,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 12:50:02,2023-04-15 12:50:02,2023-04-15 12:50:02,2023-04-15
"87","q25BPuzucy","MOOSPMv3Parser",1681563601,7.28,7.28,15.79,15.09,15.09,19.39,21.71,19.04,19.04,22.81,1290.06,358.76,6938.39,103.29,120.89,13.58,124.04,124.61,3.3,70.6,124.76,0.57,-0.9,0.8,100,85.1,20.846,79.5,2,40.594151,-105.075897,1469.743042,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 13:00:01,2023-04-15 13:00:02,2023-04-15 13:00:02,2023-04-15
"88","PjPSu3j7Ag","MOOSPMv3Parser",1681564201,8.99,8.99,14.29,17.52,17.52,16.1,17.02,20.81,20.81,17.45,1581.64,438.41,7032.34,109.23,110.82,13.68,112.28,112.52,3.6,70.1,112.59,0.51,-0.7,1,100,84,20.503,101.1,2,40.594208,-105.075691,1529.687012,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 13:10:01,2023-04-15 13:10:02,2023-04-15 13:10:02,2023-04-15
"89","o26ShakiSF","MOOSPMv3Parser",1681564801,8.84,8.84,14.31,16.93,16.93,15.45,15.82,20.92,20.92,15.99,1582.95,433.99,7127.9,109.35,111.62,13.93,112.43,112.54,3.8,69.4,112.59,0.48,-0.6,1.3,100,82.6,19.609,96.9,2,40.594208,-105.075691,1529.682983,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 13:20:01,2023-04-15 13:20:02,2023-04-15 13:20:02,2023-04-15
"90","IhRd8cdlMf","MOOSPMv3Parser",1681565401,8.1,8.1,9.82,13.9,13.9,10.37,10.44,16.23,16.23,10.47,1435.91,393.28,7193.93,82.9,76.77,8.76,77.11,77.15,3.6,66.8,77.17,0.43,-0.9,1.2,99.7,77.3,19.979,75.9,2,40.594223,-105.075844,1524.126953,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 13:30:01,2023-04-15 13:30:02,2023-04-15 13:30:02,2023-04-15
"91","JyKHM5iCc9","MOOSPMv3Parser",1681566001,7.11,7.11,8.49,12.46,12.46,8.9,8.9,14.3,14.3,8.9,1310.31,349.44,7251.19,70.54,66.45,9.27,66.68,66.7,3.4,67.4,66.71,0.42,-1.2,1,99.5,79.6,20.484,57.8,2,40.594242,-105.075867,1522.390991,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 13:40:01,2023-04-15 13:40:02,2023-04-15 13:40:02,2023-04-15
"92","o7C2nrBRcf","MOOSPMv3Parser",1681566601,6.71,6.71,8.77,11.8,11.8,9.23,9.27,14.66,14.66,9.28,1141.29,318.58,7310.26,77.44,68.62,8.65,68.89,68.92,3.3,67.1,68.93,0.43,-1.4,0.8,98.8,78.8,20.193,57.1,2,40.594032,-105.075882,1497.313965,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 13:50:01,2023-04-15 13:50:02,2023-04-15 13:50:02,2023-04-15
"93","BkhbTQZ2Nj","MOOSPMv3Parser",1681567201,6.42,6.42,9.15,11.51,11.51,9.63,9.66,13.64,13.64,9.67,1126.12,310.72,7371.9,76.17,71.6,7.47,71.88,71.91,3.3,67.1,71.92,0.43,-1.4,0.8,99.1,78.8,19.566,58.2,2,40.594051,-105.075783,1507.383057,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 14:00:01,2023-04-15 14:00:02,2023-04-15 14:00:02,2023-04-15
"94","8AeVavFDZs","MOOSPMv3Parser",1681567801,6.39,6.39,11.11,12.06,12.06,15.6,18.83,14.91,14.91,20.36,1163.8,319.58,7438.2,80,83.2,9.06,87.3,88.07,3.4,67,88.27,0.61,-1.5,0.9,99.1,78.6,22.116,57.9,2,40.594177,-105.07579,1508.614014,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 14:10:01,2023-04-15 14:10:02,2023-04-15 14:10:02,2023-04-15
"95","LW3TgW8PVa","MOOSPMv3Parser",1681568401,6.61,6.61,8.49,11.42,11.42,9.64,10.24,13.69,13.69,10.52,1166.49,318.09,7493.9,73.68,65.8,7.58,66.73,66.89,3.5,65.6,66.94,0.46,-1.4,1.1,98.7,76.5,22.551,58.8,2,40.594166,-105.075806,1490.401978,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 14:20:01,2023-04-15 14:20:02,2023-04-15 14:20:02,2023-04-15
"96","zGAiAHAZOb","MOOSPMv3Parser",1681569001,6.25,6.25,8.02,11.11,11.11,8.41,8.41,13.54,13.54,8.41,1117.77,307.75,7547.99,71.11,62.79,8.28,63,63.02,3.6,65.6,63.03,0.41,-0.9,1.2,97.6,77.4,23.411,61.9,2,40.594101,-105.075752,1511.646973,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 14:30:01,2023-04-15 14:30:02,2023-04-15 14:30:02,2023-04-15
"97","XM82ICU7oW","MOOSPMv3Parser",1681569601,7.27,7.27,7.95,12.03,12.03,8.34,8.34,13.78,13.78,8.34,1339.94,356.94,7601.65,72.27,62.27,7.16,62.48,62.5,4,66.3,62.51,0.41,-0.1,1.7,97.5,78.4,23.637,59.4,2,40.594101,-105.075806,1526.456055,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 14:40:01,2023-04-15 14:40:02,2023-04-15 14:40:02,2023-04-15
"98","VKnvCd4VWj","MOOSPMv3Parser",1681570201,7.36,7.36,8.6,12.28,12.28,9.02,9.02,14.11,14.11,9.02,1336.97,356.04,7659.66,77.19,67.35,7.5,67.59,67.6,4.6,65.2,67.62,0.41,0.4,2.5,95.7,75.1,23.842,63.8,2,40.594101,-105.075806,1526.457031,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 14:50:01,2023-04-15 14:50:02,2023-04-15 14:50:02,2023-04-15
"99","aaSdNGxEim","MOOSPMv3Parser",1681570801,8.33,8.33,9.91,14.35,14.35,10.4,10.41,16.88,16.88,10.41,1413.62,401.71,7726.48,94.26,77.56,9.64,77.83,77.86,4.9,64.3,77.87,0.42,0.6,2.9,94.3,74.8,23.027,99.4,2,40.594116,-105.075699,1515.521973,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 15:00:01,2023-04-15 15:00:01,2023-04-15 15:00:01,2023-04-15
"100","2RHRpfixwh","MOOSPMv3Parser",1681571400,8.71,8.71,11.34,15.97,15.97,11.91,11.93,18.47,18.47,11.93,1509.72,426.41,7815.83,105.24,88.78,11.72,89.1,89.13,5.1,64.2,89.15,0.43,0.9,3.2,93.7,74,23.045,117.2,1.9,40.594219,-105.075859,1508.032959,5,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-15 15:10:00,2023-04-15 15:10:01,2023-04-15 15:10:01,2023-04-15
"101","jSLWWmGE8y","MOOSPMv3Parser",1681571401,11,11,11.1,21,21,11.7,11.8,21,21,11.8,1746,517,4681758,141,86.7,13,87.1,87.1,5.2,64.1,87.1,0.44,0.9,3.2,93.7,74,22.815,113,1,40.594219,-105.075859,1508.032959,5,58,1,1,"e00fce6835b6173deb1a1f49",2023-04-15 15:10:01,2023-04-15 15:10:01,2023-04-15 15:10:01,2023-04-15
"102","tgQPLfQFgy","MOOSPMv3Parser",1681572000,9.49,9.49,11.61,17.21,17.21,12.35,12.49,20.51,20.51,12.56,1625.65,459.48,7893.88,114.68,90.73,13.13,91.21,91.27,5.2,63.3,91.29,0.43,1,3.4,92.6,72,22.549,114.9,1,40.594112,-105.075676,1535.034058,6,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-15 15:20:01,2023-04-15 15:20:01,2023-04-15 15:20:01,2023-04-15
"103","JkXaLDWzVw","MOOSPMv3Parser",1681572001,10,10,12.1,18,18,13.5,14.1,21,21,14.4,1824,506,4728514,121,94.1,12,95.1,95.3,5.2,63.3,95.4,0.45,0.9,3.4,92.6,72,20.393,132,1,40.594112,-105.075676,1535.034058,6,58,1,1,"e00fce6835b6173deb1a1f49",2023-04-15 15:20:01,2023-04-15 15:20:01,2023-04-15 15:20:01,2023-04-15
"104","dudJxBeLqg","MOOSPMv3Parser",1681572600,10.27,10.27,13.27,19.11,19.11,14.05,14.16,23.01,23.01,14.21,1751.77,495.53,7983.24,126.44,103.78,14.8,104.27,104.32,5.1,63.9,104.34,0.43,1.1,3.3,91.9,72.5,21.322,144.6,1,40.594177,-105.075851,1508.892944,5,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-15 15:30:00,2023-04-15 15:30:01,2023-04-15 15:30:01,2023-04-15
"105","M0D5n4O0cJ","MOOSPMv3Parser",1681573200,10.47,10.47,13.9,19.14,19.14,14.64,14.7,23.41,23.41,14.73,1813.34,505.74,8063.52,126.02,108.74,13.92,109.18,109.22,5.1,64,109.25,0.43,1.5,3.3,90.7,73.6,21.072,152.3,1,40.594135,-105.075798,1518.593994,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 15:40:00,2023-04-15 15:40:01,2023-04-15 15:40:01,2023-04-15
"106","LjnDJmzHTA","MOOSPMv3Parser",1681573800,10.47,10.47,14.51,18.88,18.88,15.51,15.75,23.06,23.06,15.87,1775.92,508.43,8160.73,125.79,113.3,15.53,113.98,114.06,5.7,63,114.1,0.44,2.6,4,86.3,71,21.652,159.3,1,40.594109,-105.075775,1503.088013,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 15:50:00,2023-04-15 15:50:01,2023-04-15 15:50:01,2023-04-15
"107","x1XCItDytc","MOOSPMv3Parser",1681574400,10.79,10.79,14.69,20.25,20.25,15.96,16.41,24.74,24.74,16.63,1948.07,539.16,8258.62,138.43,114.49,17.44,115.42,115.55,6.4,61.2,115.6,0.45,2.7,4.9,86.5,68.1,22.295,173,1,40.594162,-105.075867,1531.733032,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 16:00:01,2023-04-15 16:00:01,2023-04-15 16:00:01,2023-04-15
"108","b8lcTa0gF6","MOOSPMv3Parser",1681575000,10.41,10.41,13.81,19.17,19.17,14.71,14.9,23.13,23.13,14.99,1871.47,514.02,8351.21,129.05,107.85,17.37,108.44,108.51,6.4,58.5,108.54,0.44,2.6,5.1,83,63.4,22.431,162.2,1,40.594292,-105.075867,1521.514038,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 16:10:00,2023-04-15 16:10:01,2023-04-15 16:10:01,2023-04-15
"109","D2pz0b221t","MOOSPMv3Parser",1681575600,9.81,9.81,12.65,17.38,17.38,13.48,13.65,20.9,20.9,13.73,1742.33,479.67,8436.07,116.2,98.84,13.76,99.38,99.44,6.4,57.7,99.47,0.44,2.3,5.1,83.9,63,24.518,122.5,1,40.594158,-105.075935,1526.983032,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 16:20:00,2023-04-15 16:20:01,2023-04-15 16:20:01,2023-04-15
"110","ky5BZPoQOg","MOOSPMv3Parser",1681576200,9.39,9.39,12.74,17.03,17.03,13.39,13.41,20.6,20.6,13.42,1727.32,479.77,8521.94,121.15,99.72,13.63,100.09,100.12,7.3,56.1,100.14,0.43,3.5,6.7,81.4,58.8,25.325,128.2,1,40.59407,-105.075836,1528.321045,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 16:30:01,2023-04-15 16:30:01,2023-04-15 16:30:01,2023-04-15
"111","UbsFR9GySF","MOOSPMv3Parser",1681576800,8.59,8.59,11.02,15.09,15.09,11.6,11.65,17.72,17.72,11.66,1649.84,459.39,8596.14,100.65,86.2,11.49,86.55,86.58,7.8,50.3,86.6,0.43,3.7,7.2,71.8,50.9,27.978,103.3,1,40.59407,-105.075836,1528.322021,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 16:40:00,2023-04-15 16:40:00,2023-04-15 16:40:00,2023-04-15
"112","nUJJjlim7p","MOOSPMv3Parser",1681577400,7.63,7.63,9.9,14.11,14.11,10.49,10.59,16.94,16.94,10.63,1474.83,417.08,8662.62,99.21,77.37,11.15,77.74,77.79,8,50.2,77.8,0.43,3.7,7.2,74.4,52.4,28.432,102.1,1,40.594093,-105.075836,1520.495972,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 16:50:00,2023-04-15 16:50:00,2023-04-15 16:50:00,2023-04-15
"113","XJ9nP2BF7k","MOOSPMv3Parser",1681578000,7.48,7.48,9.5,12.87,12.87,9.98,9.99,15.43,15.43,10,1453.32,407.44,8726.71,87.65,74.39,9.65,74.66,74.68,8.3,47.2,74.7,0.42,4.1,7.4,67.6,47.8,28.263,105.5,1,40.594139,-105.075813,1511.791016,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 17:00:00,2023-04-15 17:00:01,2023-04-15 17:00:01,2023-04-15
"114","G8R8uoquFs","MOOSPMv3Parser",1681578600,6.69,6.69,7.98,11.18,11.18,8.38,8.38,13.15,13.15,8.38,1309.02,366.08,8780.56,80.34,62.51,8.03,62.72,62.74,8.4,46.3,62.75,0.41,5,7.4,64.2,47.4,28.956,100.9,1,40.594143,-105.075798,1531.125977,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 17:10:00,2023-04-15 17:10:01,2023-04-15 17:10:01,2023-04-15
"115","HFlTdyv8Wy","MOOSPMv3Parser",1681579200,4.92,4.92,4.74,7.24,7.24,4.97,4.97,8.07,8.07,4.97,980.35,274.21,8812.53,48.16,37.12,3.83,37.25,37.26,9,41.9,37.26,0.42,6,8.9,52.4,40.3,30.409,78.4,1,40.59409,-105.075798,1490.847046,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-15 17:20:01,2023-04-15 17:20:01,2023-04-15 17:20:01,2023-04-15
